pfam_id	pfam_name	n_queries	freq_all	freq_pfam	total
PF02797	Chalcone and stilbene synthases, C-terminal domain	1	0.001	0.002	1
PF14328	Domain of unknown function (DUF4385)	1	0.001	0.002	1
PF18368	Exo-beta-D-glucosaminidase Ig-fold domain	1	0.001	0.002	1
PF05270	Alpha-L-arabinofuranosidase B (ABFB) domain	1	0.001	0.002	1
PF09206	Alpha-L-arabinofuranosidase B, catalytic	1	0.001	0.002	1
PF13092	Centromere protein L	1	0.001	0.002	1
PF02913	FAD linked oxidases, C-terminal domain	1	0.001	0.002	1
PF04005	Hus1-like protein	1	0.001	0.002	1
PF02540	NAD synthase	1	0.001	0.002	1
PF01327	Polypeptide deformylase	1	0.001	0.002	1
PF01503	Phosphoribosyl-ATP pyrophosphohydrolase	1	0.001	0.002	1
PF01502	Phosphoribosyl-AMP cyclohydrolase	1	0.001	0.002	1
PF14223	gag-polypeptide of LTR copia-type	1	0.001	0.002	1
PF00111	2Fe-2S iron-sulfur cluster binding domain	1	0.001	0.002	1
PF01875	Memo-like protein	1	0.001	0.002	1
PF00710	Asparaginase, N-terminal	1	0.001	0.002	1
PF01341	Glycosyl hydrolases family 6	1	0.001	0.002	1
PF02214	BTB/POZ domain	1	0.001	0.002	1
PF10291	Muniscin C-terminal mu homology domain	1	0.001	0.002	1
PF00611	Fes/CIP4, and EFC/F-BAR homology domain	1	0.001	0.002	1
PF16905	Voltage-dependent L-type calcium channel, IQ-associated	1	0.001	0.002	1
PF25411	Domain of unknown function (DUF7888)	1	0.001	0.002	1
PF01036	Bacteriorhodopsin-like protein	1	0.001	0.002	1
PF03467	Smg-4/UPF3 family	1	0.001	0.002	1
PF02992	Transposase family tnp2	1	0.001	0.002	1
PF22890	EMC2 TPR-like repeat domain	1	0.001	0.002	1
PF01288	7,8-dihydro-6-hydroxymethylpterin-pyrophosphokinase (HPPK)	1	0.001	0.002	1
PF00568	WH1 domain	1	0.001	0.002	1
PF00809	Pterin binding enzyme	1	0.001	0.002	1
PF16278	C2HE / C2H2 / C2HC zinc-binding finger	1	0.001	0.002	1
PF01694	Rhomboid domain	1	0.001	0.002	1
PF12246	Temperature dependent protein affecting M2 dsRNA replication	1	0.001	0.002	1
PF05907	CXXC motif containing zinc binding protein, eukaryotic	1	0.001	0.002	1
PF12247	Temperature dependent protein affecting M2 dsRNA replication	1	0.001	0.002	1
PF13202	EF hand	1	0.001	0.002	1
PF13833	EF-hand domain pair	1	0.001	0.002	1
PF02902	Ulp1 protease family, C-terminal catalytic domain	1	0.001	0.002	1
PF04442	Cytochrome c oxidase assembly protein CtaG/Cox11	1	0.001	0.002	1
PF12352	Snare region anchored in the vesicle membrane C-terminus	1	0.001	0.002	1
PF08161	Ribosomal RNA-processing protein 12, HEAT repeats	1	0.001	0.002	1
PF25331	Third C2 domain of meiotically up-regulated Mug190 protein	1	0.001	0.002	1
PF16906	Ribosomal proteins L26 eukaryotic, L24P archaeal	1	0.001	0.002	1
PF25669	MUG190-like SMP domain	1	0.001	0.002	1
PF05008	Vesicle transport v-SNARE protein N-terminus	1	0.001	0.002	1
PF25772	RRP12-like, N-terminal HEAT repeats	1	0.001	0.002	1
PF07991	Acetohydroxy acid isomeroreductase, NADPH-binding domain	1	0.001	0.002	1
PF13679	Methyltransferase domain	1	0.001	0.002	1
PF01450	Ketol-acid reductoisomerase, C-terminal domain	1	0.001	0.002	1
PF00360	Phytochrome region	1	0.001	0.002	1
PF08610	Peroxisomal membrane protein (Pex16)	1	0.001	0.002	1
PF02492	CobW/HypB/UreG, nucleotide-binding domain	1	0.001	0.002	1
PF08446	PAS fold	1	0.001	0.002	1
PF06883	RNA polymerase I, Rpa2 specific domain	1	0.001	0.002	1
PF12273	Rcr1/2	1	0.001	0.002	1
PF27593	Meroterpenoid methyltransferase N-terminal domain	1	0.001	0.002	1
PF22485	Domain of unknown function (DUF6987)	1	0.001	0.002	1
PF12396	Protein of unknown function (DUF3659)	1	0.001	0.002	2
PF04185	Phosphoesterase family	1	0.001	0.002	1
PF16124	RecQ zinc-binding	1	0.001	0.002	1
PF22605	IBR domain	1	0.001	0.002	1
PF28325	Fungal beta-trefoil domain	1	0.001	0.002	1
PF13656	RNA polymerase Rpb3/Rpb11 dimerisation domain	1	0.001	0.002	1
PF18806	Importin 13 repeat	1	0.001	0.002	1
PF03124	EXS family	1	0.001	0.002	1
PF03133	Tubulin-tyrosine ligase family	1	0.001	0.002	1
PF16199	Radical_SAM C-terminal domain	1	0.001	0.002	1
PF01547	Bacterial extracellular solute-binding protein	1	0.001	0.002	1
PF23613	ELP3 N-terminal domain	1	0.001	0.002	1
PF24140	Transportin-3/Importin-13 third TPR domain	1	0.001	0.002	1
PF27854	CGP-CTERM domain protein	1	0.001	0.002	1
PF13864	Calmodulin-binding	1	0.001	0.002	1
PF02263	Guanylate-binding protein, N-terminal domain	1	0.001	0.002	1
PF01585	G-patch domain	1	0.001	0.002	1
PF10791	Mitochondrial F1-F0 ATP synthase subunit F of fungi	1	0.001	0.002	1
PF16891	Serine-threonine protein phosphatase N-terminal domain	1	0.001	0.002	1
PF05773	RWD domain	1	0.001	0.002	1
PF24563	Mug60/KHD4 KH type I domain	1	0.001	0.002	1
PF10441	Urb2/Npa2 family	1	0.001	0.002	1
PF03223	V-ATPase subunit C	1	0.001	0.002	1
PF00366	Ribosomal protein S17	1	0.001	0.002	1
PF16205	Ribosomal_S17 N-terminal	1	0.001	0.002	1
PF00498	FHA domain	1	0.001	0.002	1
PF00013	KH domain	1	0.001	0.002	1
PF23953	COPA/B TPR domain	1	0.001	0.002	1
PF09282	Mago binding	1	0.001	0.002	1
PF06957	Coatomer (COPI) alpha subunit C-terminus	1	0.001	0.002	1
PF04053	COPA/B second beta-propeller	1	0.001	0.002	1
PF12814	Meiotic cell cortex C-terminal pleckstrin homology	1	0.001	0.002	1
PF00254	FKBP-type peptidyl-prolyl cis-trans isomerase	1	0.001	0.002	1
PF12868	Domain of unknwon function (DUF3824)	1	0.001	0.002	1
PF18972	Cns1/TTC4 Wheel domain	1	0.001	0.002	1
PF12710	haloacid dehalogenase-like hydrolase	1	0.001	0.002	1
PF06221	Putative zinc finger motif, C2HC5-type	1	0.001	0.002	1
PF07738	Sad1 / UNC-like C-terminal	1	0.001	0.002	1
PF00125	Core histone H2A/H2B/H3/H4 domain	1	0.001	0.002	1
PF11705	DNA-directed RNA polymerase III subunit Rpc31	1	0.001	0.002	1
PF04080	Per1-like family	1	0.001	0.002	1
PF04178	Got1/Sft2-like family	1	0.001	0.002	1
PF09424	Yqey-like protein	1	0.001	0.002	1
PF20143	ATP-NAD kinase C-terminal domain	1	0.001	0.002	1
PF01513	ATP-NAD kinase N-terminal domain	1	0.001	0.002	1
PF25563	E3 ubiquitin-protein ligase synoviolin-like, TPR repeats	1	0.001	0.002	1
PF01929	Ribosomal protein L14	1	0.001	0.002	1
PF12862	Anaphase-promoting complex subunit 5	1	0.001	0.002	1
PF08124	Polysaccharide lyase family 8, N terminal alpha-helical domain	1	0.001	0.002	1
PF02884	Polysaccharide lyase family 8, C-terminal beta-sandwich domain	1	0.001	0.002	1
PF02265	S1/P1 Nuclease	1	0.001	0.002	1
PF02278	Polysaccharide lyase family 8, super-sandwich domain	1	0.001	0.002	1
PF01283	Ribosomal protein S26e	1	0.001	0.002	1
PF00569	Zinc finger, ZZ type	1	0.001	0.002	1
PF00648	Calpain family cysteine protease	1	0.001	0.002	1
PF14308	X-domain of DnaJ-containing	1	0.001	0.002	1
PF12928	tRNA-splicing endonuclease subunit sen54 N-term	1	0.001	0.002	1
PF03931	Skp1 family, tetramerisation domain	1	0.001	0.002	1
PF09451	Autophagy-related protein 27	1	0.001	0.002	1
PF19501	PcRGLX-like N-terminal RIFT barrel domain	1	0.001	0.002	1
PF00920	Dihydroxy-acid/6-phosphogluconate dehydratase N-terminal	1	0.001	0.002	1
PF21346	PcRGLX-like protein C-terminal alpha/alpha toroid domain	1	0.001	0.002	1
PF24877	Dihydroxy-acid/6-phosphogluconate dehydratase C-terminal	1	0.001	0.002	1
PF13361	UvrD-like helicase C-terminal domain	1	0.001	0.002	1
PF21345	PcRGLX-like protein central beta sandwich domain	1	0.001	0.002	1
PF09531	Nucleoporin protein Ndc1-Nup	1	0.001	0.002	1
PF10255	RNA polymerase I-associated factor PAF67	1	0.001	0.002	1
PF03357	Snf7	1	0.001	0.002	1
PF16488	Argonaute linker 2 domain	1	0.001	0.002	1
PF02171	Piwi domain	1	0.001	0.002	1
PF10033	Autophagy-related protein 13	1	0.001	0.002	1
PF02207	Putative zinc finger in N-recognin (UBR box)	1	0.001	0.002	1
PF06964	Alpha-L-arabinofuranosidase C-terminal domain	1	0.001	0.002	1
PF16487	Mid domain of argonaute	1	0.001	0.002	1
PF22848	Alpha-L-arabinofuranosidase 1 domain	1	0.001	0.002	1
PF08144	CPL (NUC119) domain	1	0.001	0.002	1
PF08699	Argonaute linker 1 domain	1	0.001	0.002	1
PF16486	N-terminal domain of argonaute	1	0.001	0.002	1
PF02170	PAZ domain	1	0.001	0.002	1
PF16187	Middle or third domain of peptidase_M16	1	0.001	0.002	1
PF22456	PQQ synthase PqqF-like, C-terminal lobe domain 4	1	0.001	0.002	1
PF03415	Clostripain family	1	0.001	0.002	1
PF00766	Electron transfer flavoprotein FAD-binding domain	1	0.001	0.002	1
PF03951	Glutamine synthetase, beta-Grasp domain	1	0.001	0.002	1
PF03976	Polyphosphate kinase 2 (PPK2)	1	0.001	0.002	1
PF20033	Domain of unknown function (DUF6438)	1	0.001	0.002	1
PF19798	Sulfotransferase domain	1	0.001	0.002	1
PF16655	PhoD-like phosphatase, N-terminal domain	1	0.001	0.002	1
PF09423	PhoD-like phosphatase	1	0.001	0.002	1
PF27975	NADH-ubiquinone oxidoreductase 17.8kDa helical domain	1	0.001	0.002	1
PF05694	56kDa selenium binding protein (SBP56)	1	0.001	0.002	1
PF04427	Brix domain	1	0.001	0.002	1
PF10032	Phosphate transport (Pho88)	1	0.001	0.002	1
PF14521	Lysine-specific metallo-endopeptidase	1	0.001	0.002	1
PF02148	Zn-finger in ubiquitin-hydrolases and other protein	1	0.001	0.002	1
PF25780	IPO5-like, TPR repeats	1	0.001	0.002	1
PF24906	WRKY19 zinc finger domain	1	0.001	0.002	2
PF18829	Importin repeat 6	1	0.001	0.002	1
PF16213	Mon2/Sec7/BIG1-like, dimerisation and cyclophilin-binding domain	1	0.001	0.002	1
PF09324	Mon2/Sec7/BIG1-like, HDS	1	0.001	0.002	1
PF20252	BIG2 C-terminal domain	1	0.001	0.002	1
PF25574	Importin subunit beta-1-like, TPR repeats	1	0.001	0.002	1
PF18808	Importin repeat	1	0.001	0.002	1
PF12783	Mon2/Sec7/BIG1-like, HUS domain	1	0.001	0.002	1
PF03781	Sulfatase-modifying factor enzyme 1-like domain	1	0.001	0.002	1
PF13975	gag-polyprotein putative aspartyl protease	1	0.001	0.002	1
PF06535	Repulsive guidance molecule (RGM) N-terminal domain	1	0.001	0.002	1
PF02082	Iron-dependent Transcriptional regulator	1	0.001	0.002	1
PF16193	AAA C-terminal domain	1	0.001	0.002	1
PF11312	Putative SAM-dependent methyltransferase	1	0.001	0.002	1
PF06428	GDP/GTP exchange factor Sec2p	1	0.001	0.002	1
PF05486	Signal recognition particle 9 kDa protein (SRP9)	1	0.001	0.002	1
PF06699	GPI biosynthesis protein family Pig-F	1	0.001	0.002	1
PF01776	Ribosomal L22e protein family	1	0.001	0.002	1
PF07000	Protein of unknown function (DUF1308)	1	0.001	0.002	1
PF12002	MgsA AAA+ ATPase C terminal	1	0.001	0.002	1
PF05804	Kinesin-associated protein (KAP)	1	0.001	0.002	1
PF01997	Translin family	1	0.001	0.002	1
PF19278	Hydantoinase/oxoprolinase C-terminal domain	1	0.001	0.002	1
PF08424	NRDE-2, necessary for RNA interference	1	0.001	0.002	1
PF08146	BP28CT (NUC211) domain	1	0.001	0.002	1
PF23243	HEATR1-like, HEAT repeats	1	0.001	0.002	1
PF12397	U3 small nucleolar RNA-associated protein 10	1	0.001	0.002	1
PF13459	4Fe-4S single cluster domain	1	0.001	0.002	1
PF04402	Protein of unknown function (DUF541)	1	0.001	0.002	1
PF07831	Pyrimidine nucleoside phosphorylase C-terminal domain	1	0.001	0.002	1
PF00591	Glycosyl transferase family, a/b domain	1	0.001	0.002	1
PF02608	ABC transporter substrate-binding protein PnrA-like	1	0.001	0.002	1
PF10385	RNA polymerase beta subunit external 1 domain	1	0.001	0.002	1
PF02885	Glycosyl transferase family, helical bundle domain	1	0.001	0.002	1
PF23441	SDR-like rossmann domain	1	0.001	0.002	1
PF08550	Nitrogen regulatory protein areA, GATA-like domain	1	0.001	0.002	1
PF01019	Gamma-glutamyltranspeptidase	1	0.001	0.002	1
PF04258	Signal peptide peptidase	1	0.001	0.002	1
PF15410	Pleckstrin homology domain	1	0.001	0.002	1
PF10186	Vacuolar sorting 38 and autophagy-related subunit 14	1	0.001	0.002	1
PF12720	Protein of unknown function (DUF3807)	1	0.001	0.002	1
PF04111	Apg6 BARA domain	1	0.001	0.002	1
PF24357	ABC transporter TMD0 domain	1	0.001	0.002	1
PF17675	Apg6 coiled-coil region	1	0.001	0.002	1
PF10384	Centromere protein Scm3	1	0.001	0.002	1
PF03547	Membrane transport protein	1	0.001	0.002	1
PF06418	CTP synthase N-terminus	1	0.001	0.002	1
PF18951	Family of unknown function (DUF5695)	1	0.001	0.002	1
PF21103	SSRP1 PH domain	1	0.001	0.002	1
PF03531	Structure-specific recognition protein (SSRP1)	1	0.001	0.002	1
PF17292	POB3-like N-terminal PH domain	1	0.001	0.002	1
PF08512	Histone chaperone Rttp106-like, middle domain	1	0.001	0.002	1
PF00156	Phosphoribosyl transferase domain	1	0.001	0.002	1
PF04275	Phosphomevalonate kinase	1	0.001	0.002	1
PF14856	Pathogen effector; putative necrosis-inducing factor	1	0.001	0.002	1
PF17645	Arylmalonate decarboxylase	1	0.001	0.002	1
PF03081	Exo70 exocyst complex subunit C-terminal	1	0.001	0.002	1
PF01735	Lysophospholipase catalytic domain	1	0.001	0.002	1
PF03142	Chitin synthase	1	0.001	0.002	1
PF20669	Exocyst complex component Exo70 N-terminal	1	0.001	0.002	1
PF00012	Hsp70 protein	1	0.001	0.002	1
PF06206	CpeT/CpcT family (DUF1001)	1	0.001	0.002	1
PF22042	Elongation factor G domain 2	1	0.001	0.002	1
PF14492	Elongation Factor G, domain III	1	0.001	0.002	1
PF13012	Maintenance of mitochondrial structure and function	1	0.001	0.002	1
PF27939	Domain of unknown function (DUF8363)	1	0.001	0.002	2
PF25139	Secreted LysM effector LysM14, C-terminal domain	1	0.001	0.002	1
PF14602	Hexapeptide repeat of succinyl-transferase	1	0.001	0.002	1
PF01571	GCVT N-terminal domain	1	0.001	0.002	1
PF01740	STAS domain	1	0.001	0.002	1
PF08669	Glycine cleavage T-protein C-terminal barrel domain	1	0.001	0.002	1
PF24997	PSF1 C-terminal domain	1	0.001	0.002	1
PF00916	Sulfate permease family	1	0.001	0.002	1
PF05916	GINS complex protein helical bundle domain	1	0.001	0.002	1
PF05653	Magnesium transporter NIPA	1	0.001	0.002	1
PF09427	Domain of unknown function (DUF2014)	1	0.001	0.002	1
PF01596	O-methyltransferase	1	0.001	0.002	1
PF26053	Scytalone dehydratase-like protein Arp1, N-terminal domain	1	0.001	0.002	1
PF05648	Peroxisomal biogenesis factor 11 (PEX11)	1	0.001	0.002	1
PF21154	26S proteasome regulatory subunit RPN7/PSMD6 C-terminal helix	1	0.001	0.002	1
PF16944	Fungal potassium channel	1	0.001	0.002	1
PF03291	mRNA (guanine-N(7))-methyltransferase domain	1	0.001	0.002	1
PF05983	MED7 protein	1	0.001	0.002	1
PF10602	26S proteasome subunit RPN7	1	0.001	0.002	1
PF12417	Zinc finger protein	1	0.001	0.002	1
PF09820	Predicted AAA-ATPase	1	0.001	0.002	2
PF04882	Peroxin-3	1	0.001	0.002	1
PF10551	MULE transposase domain	1	0.001	0.002	1
PF16131	Torus domain	1	0.001	0.002	1
PF13352	Protein of unknown function (DUF4100)	1	0.001	0.002	1
PF16543	DRG Family Regulatory Proteins, Tma46	1	0.001	0.002	1
PF05362	Lon protease (S16) C-terminal proteolytic domain	1	0.001	0.002	1
PF13650	Aspartyl protease	1	0.001	0.002	1
PF22667	Lon protease AAA+ ATPase lid domain	1	0.001	0.002	1
PF08323	Starch synthase catalytic domain	1	0.001	0.002	1
PF26108	Mok13-like, GH beta-sandwich domain	1	0.001	0.002	1
PF26127	Mok13-like, transmembrane domain	1	0.001	0.002	1
PF02705	K+ potassium transporter integral membrane domain	1	0.001	0.002	1
PF26111	Mok13, Ig-like beta-sandwich domain	1	0.001	0.002	1
PF26114	Mok13, second Ig-like beta-sandwich domain	1	0.001	0.002	1
PF22776	K+ potassium transporter C-terminal domain	1	0.001	0.002	1
PF26775	Mok13-like, helix-turn-helix domain	1	0.001	0.002	1
PF26122	Mok13-like, CBM domain	1	0.001	0.002	1
PF20722	Domain of unknown function (DUF6830)	1	0.001	0.002	1
PF25766	RNA polymerase II-associated protein 1, TPR repeats	1	0.001	0.002	1
PF08620	RPAP1-like, C-terminal	1	0.001	0.002	1
PF08621	RPAP1-like, N-terminal	1	0.001	0.002	1
PF13364	Beta-galactosidase second all-beta domain	1	0.001	0.002	1
PF10435	Beta-galactosidase, domain 2	1	0.001	0.002	1
PF13363	Beta-galactosidase, domain 3	1	0.001	0.002	1
PF02661	Fic/DOC family	1	0.001	0.002	1
PF01301	Glycosyl hydrolases family 35	1	0.001	0.002	1
PF01041	DegT/DnrJ/EryC1/StrS aminotransferase family	1	0.001	0.002	1
PF09320	Domain of unknown function (DUF1977)	1	0.001	0.002	1
PF09325	Vps5 C terminal like	1	0.001	0.002	1
PF06738	Putative threonine/serine exporter	1	0.001	0.002	1
PF05172	Nup53/35/40-type RNA recognition motif	1	0.001	0.002	1
PF04733	Coatomer epsilon subunit	1	0.001	0.002	1
PF19270	F-box only protein C-terminal region	1	0.001	0.002	1
PF12821	Threonine/Serine exporter, ThrE	1	0.001	0.002	1
PF06140	Interferon-induced 6-16 family	1	0.001	0.002	1
PF00749	tRNA synthetases class I (E and Q), catalytic domain	1	0.001	0.002	1
PF05971	RNA methyltransferase	1	0.001	0.002	1
PF12765	HEAT repeat associated with sister chromatid cohesion	1	0.001	0.002	1
PF20974	tRNA synthetases class I (E and Q), anti-codon binding domain	1	0.001	0.002	1
PF12830	Sister chromatid cohesion C-terminus	1	0.001	0.002	1
PF13646	HEAT repeats	1	0.001	0.002	1
PF03950	tRNA synthetases class I (E and Q), anti-codon binding domain	1	0.001	0.002	1
PF08718	Glycolipid transfer protein (GLTP)	1	0.001	0.002	1
PF22953	Polyketide synthase extender module SpnB, Rossmann fold domain	1	0.001	0.002	1
PF24564	Domain of unknown function (DUF7605)	1	0.001	0.002	1
PF20237	Family of unknown function (DUF6594)	1	0.001	0.002	1
PF03537	Glycoside-hydrolase family GH114	1	0.001	0.002	1
PF23544	AtuA ferredoxin-like domain	1	0.001	0.002	1
PF07287	Acyclic terpene utilisation family protein AtuA	1	0.001	0.002	1
PF00089	Trypsin	1	0.001	0.002	1
PF06032	S-Me-THD-like, N-terminal domain	1	0.001	0.002	1
PF20906	S-Me-THD-like, C-terminal domain	1	0.001	0.002	1
PF10685	Stress-induced bacterial acidophilic repeat motif	1	0.001	0.002	1
PF06884	Protein of unknown function (DUF1264)	1	0.001	0.002	1
PF00848	Ring hydroxylating alpha subunit (catalytic domain)	1	0.001	0.002	1
PF00838	Translationally controlled tumour protein	1	0.001	0.002	1
PF12171	Zinc-finger double-stranded RNA-binding	1	0.001	0.002	1
PF05988	Bacterial protein of unknown function (DUF899)	1	0.001	0.002	1
PF01487	Type I 3-dehydroquinase	1	0.001	0.002	1
PF04828	Glutathione-dependent formaldehyde-activating enzyme	1	0.001	0.002	1
PF00962	Adenosine deaminase	1	0.001	0.002	1
PF04281	Mitochondrial import receptor subunit Tom22	1	0.001	0.002	1
PF07247	Alcohol acetyltransferase	1	0.001	0.002	1
PF08520	Mitofissin	1	0.001	0.002	1
PF00722	Glycosyl hydrolases family 16	1	0.001	0.002	1
PF09111	SLIDE	1	0.001	0.002	1
PF01040	UbiA prenyltransferase family	1	0.001	0.002	1
PF00490	Delta-aminolevulinic acid dehydratase	1	0.001	0.002	1
PF09110	HAND	1	0.001	0.002	1
PF25129	Pyr4-like transmembrane terpene cyclases	1	0.001	0.002	1
PF06645	Microsomal signal peptidase 12 kDa subunit (SPC12)	1	0.001	0.002	1
PF15365	Proline-rich nuclear receptor coactivator motif	1	0.001	0.002	1
PF18323	Cop9 signalosome subunit 5 C-terminal domain	1	0.001	0.002	1
PF00684	DnaJ central domain	1	0.001	0.002	1
PF06087	Tyrosyl-DNA phosphodiesterase	1	0.001	0.002	1
PF11578	Protein of unknown function (DUF3237)	1	0.001	0.002	1
PF14622	Ribonuclease-III-like	1	0.001	0.002	1
PF08783	DWNN domain	1	0.001	0.002	1
PF13696	Zinc knuckle	1	0.001	0.002	1
PF08580	Yeast cortical protein KAR9	1	0.001	0.002	1
PF06500	Esterase FrsA-like	1	0.001	0.002	1
PF01090	Ribosomal protein S19e	1	0.001	0.002	1
PF04182	B-block binding subunit of TFIIIC	1	0.001	0.002	1
PF00478	IMP dehydrogenase / GMP reductase domain	1	0.001	0.002	1
PF00494	Squalene/phytoene synthase	1	0.001	0.002	1
PF17107	N-terminal domain on NACHT_NTPase and P-loop NTPases	1	0.001	0.002	1
PF20253	Family of unknown function (DUF6604)	1	0.001	0.002	1
PF05630	Necrosis inducing protein (NPP1)	1	0.001	0.002	1
PF13517	FG-GAP-like repeat	1	0.001	0.002	1
PF15932	Domain of unknown function (DUF4748)	1	0.001	0.002	1
PF08058	Nuclear pore complex component	1	0.001	0.002	1
PF11327	Egh16-like virulence factor	1	0.001	0.002	1
PF04229	GrpB protein	1	0.001	0.002	1
PF25550	Domain of unknown function (DUF7928)	1	0.001	0.002	1
PF04937	Domain of unknown function (DUF659)	1	0.001	0.002	1
PF18718	CxC5 like cysteine cluster associated with KDZ transposases	1	0.001	0.002	1
PF18721	CxC6 like cysteine cluster associated with KDZ transposases	1	0.001	0.002	1
PF13384	Homeodomain-like domain	1	0.001	0.002	1
PF25322	SIN1 Ras-binding domain	1	0.001	0.002	1
PF08312	cwf21 domain	1	0.001	0.002	1
PF10601	LITAF-like zinc ribbon domain	1	0.001	0.002	1
PF10613	Ligated ion channel L-glutamate- and glycine-binding site	1	0.001	0.002	1
PF22774	DNAJC11, beta-barrel domain	1	0.001	0.002	1
PF00060	Ligand-gated ion channel	1	0.001	0.002	1
PF16978	SAPK-interacting protein 1 (Sin1), middle CRIM domain	1	0.001	0.002	1
PF18137	Origin recognition complex winged helix C-terminal	1	0.001	0.002	1
PF22891	Eukaryotic type KH-domain (KH-domain type I)	1	0.001	0.002	1
PF00855	PWWP domain	1	0.001	0.002	1
PF09802	Preprotein translocase subunit Sec66	1	0.001	0.002	1
PF21960	RCF1/5-like, AAA+ ATPase lid domain	1	0.001	0.002	1
PF08542	Replication factor C C-terminal domain	1	0.001	0.002	1
PF05021	NPL4 family	1	0.001	0.002	1
PF23155	Domain of unknown function (DUF7053)	1	0.001	0.002	1
PF05020	NPL4 family, putative zinc binding region	1	0.001	0.002	1
PF01786	Alternative oxidase	1	0.001	0.002	1
PF10277	Frag1/DRAM/Sfk1/Cwh43P N-terminal domain	1	0.001	0.002	1
PF17285	PRMT5 TIM barrel domain	1	0.001	0.002	1
PF24802	Domain of unknown function (DUF7703)	1	0.001	0.002	1
PF13924	Lipocalin-like domain	1	0.001	0.002	1
PF09118	Galactose oxidase-like, Early set domain	1	0.001	0.002	1
PF07250	Glyoxal oxidase N-terminus	1	0.001	0.002	1
PF14388	Domain of unknown function (DUF4419)	1	0.001	0.002	1
PF25484	Domain of unknown function (DUF7907)	1	0.001	0.002	1
PF01822	WSC domain	1	0.001	0.002	1
PF20246	Family of unknown function (DUF6601)	1	0.001	0.002	1
PF04117	Mpv17 / PMP22 family	1	0.001	0.002	1
PF08310	LGFP repeat	1	0.001	0.002	1
PF05547	Immune inhibitor A peptidase M6, catalytic domain	1	0.001	0.002	1
PF22903	Diels-Alderase-like	1	0.001	0.002	1
PF02929	Beta galactosidase small chain	1	0.001	0.002	1
PF24137		1	0.001	0.002	1
PF00626	Gelsolin repeat	1	0.001	0.002	1
PF16353	Beta-galactosidase, domain 4	1	0.001	0.002	1
PF02837	Glycosyl hydrolases family 2, sugar binding domain	1	0.001	0.002	1
PF03422	Carbohydrate binding module (family 6)	1	0.001	0.002	1
PF01146	Caveolin	1	0.001	0.002	2
PF05978	Ion channel regulatory protein UNC-93	1	0.001	0.002	3
PF04923	Ninjurin	1	0.001	0.002	2
PF13843	Transposase IS4	1	0.001	0.002	1
PF05018	CFA20 domain	1	0.001	0.002	1
PF16159	FOXP coiled-coil domain	1	0.001	0.002	1
PF04505	Interferon-induced transmembrane protein	1	0.001	0.002	1
PF01284	Membrane-associating domain	1	0.001	0.002	1
PF25326	SRB8 ARM-like domain	1	0.001	0.002	1
PF09497	Transcription mediator complex subunit Med12	1	0.001	0.002	1
PF03669	PAT complex subunit Asterix	1	0.001	0.002	1
PF09284	Rhamnogalacturonan lyase B, N-terminal	1	0.001	0.002	1
PF06395	CDC24 Calponin	1	0.001	0.002	1
PF18029	Glyoxalase-like domain	1	0.001	0.002	1
PF04248	Domain of unknown function (DUF427)	1	0.001	0.002	1
PF14683	Polysaccharide lyase family 4, domain III	1	0.001	0.002	1
PF14686	Polysaccharide lyase family 4, domain II	1	0.001	0.002	1
PF23071	Domain of unknown function (DUF7044)	1	0.001	0.002	1
PF23069	Domain of unknown function (DUF7042)	1	0.001	0.002	1
PF14678	FANCI solenoid 4	1	0.001	0.002	1
PF14679	FANCI helical domain 1	1	0.001	0.002	1
PF14680	FANCI helical domain 2	1	0.001	0.002	1
PF14675	FANCI solenoid 1	1	0.001	0.002	1
PF11221	Subunit 21 of Mediator complex	1	0.001	0.002	1
PF20628	Dyp-type peroxidase, C-terminal	1	0.001	0.002	1
PF02969	TATA box binding protein associated factor (TAF)	1	0.001	0.002	1
PF21105	DyP dimeric alpha+beta barrel domain	1	0.001	0.002	1
PF00011	Hsp20/alpha crystallin family	1	0.001	0.002	1
PF14494	Domain of unknown function (DUF4436)	1	0.001	0.002	1
PF00652	Ricin-type beta-trefoil lectin domain	1	0.001	0.002	1
PF01868	Ribonuclease P/MRP, subunit p29	1	0.001	0.002	1
PF08145	BOP1NT (NUC169) domain	1	0.001	0.002	1
PF13768	von Willebrand factor type A domain	1	0.001	0.002	1
PF01758	Sodium Bile acid symporter family	1	0.001	0.002	1
PF03522	Solute carrier family 12	1	0.001	0.002	2
PF08487	Vault protein inter-alpha-trypsin domain	1	0.001	0.002	1
PF13851	Growth-arrest specific micro-tubule binding	1	0.001	0.002	1
PF00057	Low-density lipoprotein receptor domain class A	1	0.001	0.002	1
PF27577	Pre-rRNA-processing protein ESF2 C-terminal domain	1	0.001	0.002	1
PF05741	Nanos RNA binding domain	1	0.001	0.002	1
PF06237	Solute carrier family 52, riboflavin transporter	1	0.001	0.002	1
PF00431	CUB domain	1	0.001	0.002	1
PF21045	Integrator subunit 10	1	0.001	0.002	2
PF00084	Sushi repeat (SCR repeat)	1	0.001	0.002	1
PF26725	Integrator complex subunit 8, TPR repeats	1	0.001	0.002	1
PF03298	Stanniocalcin family	1	0.001	0.002	1
PF25396	ZNFX1 domain	1	0.001	0.002	1
PF25756	INTS8, TPR repeats	1	0.001	0.002	1
PF27626	CNOT10 tetratricopeptide repeat domain	1	0.001	0.002	1
PF10328	Serpentine type 7TM GPCR chemoreceptor Srx	1	0.001	0.002	1
