pfam_id	pfam_name	n_queries	freq_all	freq_pfam	total
PF10357	KIN17 WH-like domain	1	0.007	0.010	1
PF25095	KIN17 C2H2-type zinc finger domain	1	0.007	0.010	1
PF01222	Ergosterol biosynthesis ERG4/ERG24 family	1	0.007	0.010	1
PF02350	UDP-N-acetylglucosamine 2-epimerase	1	0.007	0.010	2
PF09834	Predicted membrane protein (DUF2061)	1	0.007	0.010	1
PF13692	Glycosyl transferases group 1	1	0.007	0.010	1
PF08485	Polysaccharide biosynthesis protein C-terminal	1	0.007	0.010	1
PF01583	Adenylylsulphate kinase	1	0.007	0.010	1
PF02719	Polysaccharide biosynthesis protein	1	0.007	0.010	1
PF00459	Inositol monophosphatase family	1	0.007	0.010	1
PF16861	Carbamoyltransferase C-terminus	1	0.007	0.010	1
PF02543	Carbamoyltransferase N-terminus	1	0.007	0.010	1
PF14667	Polysaccharide biosynthesis C-terminal domain	1	0.007	0.010	1
PF26616	CorA-like transporters	1	0.007	0.010	1
PF00285	Citrate synthase, C-terminal domain	1	0.007	0.010	1
PF03142	Chitin synthase	1	0.007	0.010	1
PF20150	2EXR family	1	0.007	0.010	1
PF17917	RNase H-like domain found in reverse transcriptase	1	0.007	0.010	1
PF00673	ribosomal L5P family C-terminus	1	0.007	0.010	1
PF01490	Transmembrane amino acid transporter protein	1	0.007	0.010	1
PF28480	Conidiation-specific protein 8	1	0.007	0.010	1
PF03522	Solute carrier family 12	1	0.007	0.010	1
PF01239	Protein prenyltransferase alpha subunit repeat	1	0.007	0.010	1
PF00288	GHMP kinases N terminal domain	1	0.007	0.010	1
PF08544	GHMP kinases C terminal	1	0.007	0.010	1
PF03650	Mitochondrial pyruvate carriers	1	0.007	0.010	1
PF09334	tRNA synthetases class I (M)	1	0.007	0.010	1
PF01423	LSM domain	1	0.007	0.010	1
PF00281	Ribosomal protein L5	1	0.007	0.010	1
PF23317	Calcium channel YVC1-like, C-terminal	1	0.007	0.010	1
PF02668	Taurine catabolism dioxygenase TauD, TfdA family	1	0.007	0.010	1
PF16893	Fibronectin type III domain	1	0.007	0.010	1
PF12738	twin BRCT domain	1	0.007	0.010	1
PF01040	UbiA prenyltransferase family	1	0.007	0.010	1
PF11578	Protein of unknown function (DUF3237)	1	0.007	0.010	1
PF01738	Dienelactone hydrolase family	1	0.007	0.010	1
PF16892	Chitin biosynthesis protein CHS5 N-terminus	1	0.007	0.010	1
PF23190	TRPY1 N-terminal linker helical domain	1	0.007	0.010	1
PF08100	O-methyltransferase dimerisation domain	1	0.007	0.010	1
PF06110	Thioredoxin domain-containing protein 17-like, thioredoxin domain	1	0.007	0.010	1
PF28402	Pneumocandin biosynthesis cluster protein B C-terminal domain	1	0.007	0.010	1
PF00295	Glycosyl hydrolases family 28	1	0.007	0.010	1
PF23305	Domain of unknown function (DUF7082)	1	0.007	0.010	1
